"","estado","AÑO","tasa","MES","TAX","m_arma_de_fuego","m_decapitado","m_mutiliado","mens_narco","cartel_juarez","cartel_beltranleyva","cartel_sinaloa","cartel_familia_michoacana","cartel_zetas","cartel_otro"
"1868","Yucatán",2011,0,9,0,0,0,0,0,0,0,0,0,0,0
"1869","Yucatán",2007,0,10,0,0,0,0,0,0,0,0,0,0,0
"1870","Yucatán",2009,0,10,0,0,0,0,0,0,0,0,0,0,0
"1871","Yucatán",2010,0,10,0,0,0,0,0,0,0,0,0,0,0
"1872","Yucatán",2007,0,11,0,0,0,0,0,0,0,0,0,0,0
"1873","Yucatán",2008,0,11,0,0,0,0,0,0,0,0,0,0,0
"1874","Yucatán",2009,0,11,0,0,0,0,0,0,0,0,0,0,0
"1875","Yucatán",2010,0,11,0,0,0,0,0,0,0,0,0,0,0
"1876","Yucatán",2011,0,11,0,0,0,0,0,0,0,0,0,0,0
"1877","Yucatán",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1878","Yucatán",2008,0,1,0,0,0,0,0,0,0,0,0,0,0
"1879","Yucatán",2009,0,1,0,0,0,0,0,0,0,0,0,0,0
"1880","Yucatán",2010,0,1,0,0,0,0,0,0,0,0,0,0,0
"1881","Yucatán",2011,0,1,0,0,0,0,0,0,0,0,0,0,0
"1882","Yucatán",2007,0,7,0,0,0,0,0,0,0,0,0,0,0
"1883","Yucatán",2008,0,7,0,0,0,0,0,0,0,0,0,0,0
"1884","Yucatán",2009,0,7,0,0,0,0,0,0,0,0,0,0,0
"1885","Yucatán",2010,0,7,0,0,0,0,0,0,0,0,0,0,0
"1886","Yucatán",2011,0,7,0,0,0,0,0,0,0,0,0,0,0
"1887","Yucatán",2008,0,12,0,0,0,0,0,0,0,0,0,0,0
"1888","Yucatán",2009,0,12,0,0,0,0,0,0,0,0,0,0,0
"1889","Yucatán",2010,0,12,0,0,0,0,0,0,0,0,0,0,0
"1890","Yucatán",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1891","Yucatán",2007,0,3,0,0,0,0,0,0,0,0,0,0,0
"1892","Yucatán",2008,0,3,0,0,0,0,0,0,0,0,0,0,0
"1893","Yucatán",2010,0,3,0,0,0,0,0,0,0,0,0,0,0
"1894","Yucatán",2011,0,3,0,0,0,0,0,0,0,0,0,0,0
"1895","Zacatecas",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1896","Zacatecas",2008,0,2,0,0,0,0,0,0,0,0,0,0,0
"1897","Zacatecas",2010,0,2,0,0,0,0,0,0,0,0,0,0,0
"1898","Zacatecas",2007,0,4,0,0,0,0,0,0,0,0,0,0,0
"1899","Zacatecas",2008,0,4,0,0,0,0,0,0,0,0,0,0,0
"1900","Zacatecas",2007,0,5,0,0,0,0,0,0,0,0,0,0,0
"1901","Zacatecas",2011,0,5,0,0,0,0,0,0,0,0,0,0,0
"1902","Zacatecas",2007,0,6,0,0,0,0,0,0,0,0,0,0,0
"1903","Zacatecas",2008,0,6,0,0,0,0,0,0,0,0,0,0,0
"1904","Zacatecas",2009,0,6,0,0,0,0,0,0,0,0,0,0,0
"1905","Zacatecas",2010,0,6,0,0,0,0,0,0,0,0,0,0,0
"1906","Zacatecas",2008,0,8,0,0,0,0,0,0,0,0,0,0,0
"1907","Zacatecas",2010,0,8,0,0,0,0,0,0,0,0,0,0,0
"1908","Zacatecas",2007,0,9,0,0,0,0,0,0,0,0,0,0,0
"1909","Zacatecas",2007,0,10,0,0,0,0,0,0,0,0,0,0,0
"1910","Zacatecas",2009,0,10,0,0,0,0,0,0,0,0,0,0,0
"1911","Zacatecas",2007,0,11,0,0,0,0,0,0,0,0,0,0,0
"1912","Zacatecas",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1913","Zacatecas",2008,0,1,0,0,0,0,0,0,0,0,0,0,0
"1914","Zacatecas",2009,0,1,0,0,0,0,0,0,0,0,0,0,0
"1915","Zacatecas",2010,0,1,0,0,0,0,0,0,0,0,0,0,0
"1916","Zacatecas",2007,0,7,0,0,0,0,0,0,0,0,0,0,0
"1917","Zacatecas",2008,0,7,0,0,0,0,0,0,0,0,0,0,0
"1918","Zacatecas",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1919","Zacatecas",2007,0,3,0,0,0,0,0,0,0,0,0,0,0
"1920","Zacatecas",2008,0,3,0,0,0,0,0,0,0,0,0,0,0
